,PID,Longitude,Latitude
1597,528178010,-93.6552449,42.05851
1598,528180120,-93.654204,42.057164
1599,528180130,-93.654215,42.057089
1600,528186010,-93.654405,42.057019
1601,528186180,-93.6514849,42.056983
1602,528188020,-93.651014,42.057277
1603,528188060,-93.650238,42.057467
1604,528218090,-93.645752,42.06232
1605,528220040,-93.64466,42.063183
1606,528221060,-93.644457,42.062058
1607,528221070,-93.645627,42.062404
1608,528228290,-93.641561,42.062562
1609,528228295,-93.641515,42.062557
1610,528228435,-93.642094,42.062305
1611,528228450,-93.642597,42.062266
1612,528228455,-93.642911,42.062081
1613,528228460,-93.642914,42.062086
1614,528235010,-93.642749,42.061562
1615,528235090,-93.643312,42.059377
1616,528235200,-93.644106,42.061739
1617,528240030,-93.641772,42.061149
1618,528240060,-93.641488,42.061114
1619,528240150,-93.642626,42.061656
1620,528250020,-93.640051,42.061365
1621,528250040,-93.640065,42.063283
1622,528253010,-93.649649,42.058368
1623,528275070,-93.642813,42.05859
1624,528275160,-93.642932,42.059481
1625,528280230,-93.641919,42.059068
1626,528290030,-93.644251,42.059605
1627,528290120,-93.641377,42.057839
1628,528290180,-93.641313,42.057834
1629,528290190,-93.641303,42.057833
1630,528292030,-93.641367,42.057098
1631,528292040,-93.641397,42.057093
1632,528292070,-93.641312,42.056955
1633,528294050,-93.640879,42.058668
1634,528315090,-93.65429,42.053749
1635,528321010,-93.657163,42.053911
1636,528327070,-93.650957,42.055626
1637,528344040,-93.652608,42.053441
1638,528344100,-93.65238,42.053041
1639,528354050,-93.655555,42.052668
1640,528363050,-93.655988,42.050411
1641,528365070,-93.654048,42.049701
1642,528385050,-93.651503,42.05161
1643,528387030,-93.652117,42.050215
1644,528390100,-93.650529,42.049921
1645,528390210,-93.650822,42.050971
1646,528427020,-93.644121,42.054282
1647,528431020,-93.64247,42.055036
1648,528431070,-93.642553,42.054302
1649,528435030,-93.643944,42.054152
1650,528435050,-93.642579,42.054151
1651,528439060,-93.64236,42.053212
1652,528441020,-93.641251,42.053258
1653,528441090,-93.641296,42.053108
1654,528456180,-93.650321,42.051804
1655,528456220,-93.6504,42.051797
1656,528456240,-93.65044,42.051793
1657,528458020,-93.650417,42.051645
1658,528458040,-93.650377,42.051648
1659,528458060,-93.650338,42.051652
1660,528458140,-93.648275,42.050406
1661,528458160,-93.648809,42.051717
1662,528458180,-93.648778,42.051795
1663,528477050,-93.643001,42.052337
1664,528477070,-93.64287,42.052346
1665,528480040,-93.643842,42.052127
1666,528480130,-93.642474,42.05142
1667,528480170,-93.643752,42.051378
1668,528482040,-93.640847,42.052122
1669,528482130,-93.641746,42.051414
1670,528488100,-93.643131,42.051247
1671,528490040,-93.641501,42.051251
1672,528490070,-93.639832,42.050895
1673,531363010,-93.69153,42.037557
1674,531363030,-93.692017,42.037611
1675,531363050,-93.692472,42.037661
1676,531369010,-93.69143,42.036001
1677,531369020,-93.691506,42.036011
1678,531371050,-93.691707,42.035282
1679,531375040,-93.691868,42.037923
1680,531375090,-93.691068,42.038127
1681,531375130,-93.690159,42.037756
1682,531376090,-93.690402,42.037434
1683,531379050,-93.689136,42.036852
1684,531382070,-93.69139,42.03607
1685,531385020,-93.6888,42.036905
1686,531450120,-93.687843,42.036576
1687,531452010,-93.686263,42.034533
1688,531452070,-93.686267,42.035518
1689,531452260,-93.687804,42.037607
1690,531453100,-93.685037,42.035968
1691,531475220,-93.683957,42.035756
1692,531479020,-93.680198,42.035287
1693,532353020,-93.676364,42.035806
1694,532353130,-93.677008,42.034747
1695,532354160,-93.674051,42.034615
1696,532354230,-93.675716,42.035289
1697,532376070,-93.669554,42.03466
1698,532376110,-93.669538,42.035331
1699,532377130,-93.673518,42.034595
1700,532378120,-93.669707,42.034602
1701,532378180,-93.669845,42.034581
1702,532478020,-93.660327,42.037236
1703,533135020,-93.650333,42.047669
1704,533206020,-93.647765,42.047627
1705,533210010,-93.646316,42.048416
1706,533210020,-93.646338,42.048488
1707,533213010,-93.647039,42.047338
1708,533213020,-93.646916,42.047253
1709,533213040,-93.644205,42.047101
1710,533221040,-93.64566,42.046144
1711,533223030,-93.645482,42.046418
1712,533236050,-93.641799,42.047171
1713,533252040,-93.645923,42.043782
1714,533253070,-93.649358,42.042652
1715,533254050,-93.648057,42.043553
1716,533254110,-93.645546,42.043019
1717,533352150,-93.65921,42.034509
1718,534125080,-93.635342,42.047708
1719,534127130,-93.634634,42.048009
1720,534127170,-93.634803,42.04896
1721,534128010,-93.631971,42.048761
1722,534128020,-93.631881,42.04876
1723,534128100,-93.631519,42.047652
1724,534128190,-93.633163,42.046476
1725,534129080,-93.631851,42.046476
1726,534129370,-93.632537,42.045806
1727,534129380,-93.632823,42.045799
1728,534151120,-93.637964,42.043236
1729,534152120,-93.637905,42.043842
1730,534175080,-93.632647,42.043673
1731,534177230,-93.631899,42.044693
1732,534200030,-93.628903,42.048796
1733,534202170,-93.627047,42.0467129
1734,534226120,-93.624612,42.046635
1735,534250400,-93.630714,42.044821
1736,534251030,-93.627416,42.043935
1737,534252240,-93.625775,42.043145
1738,534275060,-93.622991,42.043135
1739,534275100,-93.622465,42.042241
1740,534276040,-93.623485,42.044843
1741,534277090,-93.622635,42.044774
1742,534278070,-93.622476,42.044926
1743,534278230,-93.623411,42.04488
1744,534400050,-93.629415,42.040645
1745,534400290,-93.628658,42.038492
1746,534402060,-93.6273127,42.0407264
1747,534402140,-93.627836,42.040011
1748,534402170,-93.627985,42.039902
1749,534403370,-93.626979,42.040888
1750,534426110,-93.624581,42.041104
1751,534429150,-93.622685,42.039463
1752,534431130,-93.621699,42.038596
1753,534450150,-93.629499,42.035489
1754,534451110,-93.62919,42.035443
1755,534475185,-93.625633,42.03464
1756,534475250,-93.62568,42.036182
1757,534476150,-93.623705,42.034741
1758,534476320,-93.624612,42.037452
1759,534477110,-93.622644,42.035951
1760,534478230,-93.622494,42.036178
1761,535101120,-93.619673,42.049306
1762,535104120,-93.617963,42.048294
1763,535105100,-93.615686,42.046827
1764,535125070,-93.615602,42.048608
1765,535125090,-93.615558,42.048724
1766,535126010,-93.614619,42.04806
1767,535126100,-93.614216,42.04579
1768,535150070,-93.619029,42.044886
1769,535151040,-93.618784,42.043966
1770,535152230,-93.61864,42.044125
1771,535154060,-93.61488,42.043991
1772,535154130,-93.616434,42.044083
1773,535175030,-93.614751,42.045473
1774,535175050,-93.614059,42.044914
1775,535178040,-93.614768,42.04297
1776,535178120,-93.61588,42.042233
1777,535179160,-93.614543,42.043238
1778,535301170,-93.618478,42.040857
1779,535302120,-93.6165473,42.0404571
1780,535303110,-93.618549,42.039674
1781,535303150,-93.6190376,42.0385265
1782,535304100,-93.617219,42.038356
1783,535325290,-93.6124,42.038398
1784,535351050,-93.617207,42.037122
1785,535352090,-93.6167912,42.0372232
1786,535353040,-93.618605,42.034918
1787,535353060,-93.618607,42.034686
1788,535353140,-93.62008,42.034754
1789,535353240,-93.620336,42.036223
1790,535354070,-93.61719,42.035829
1791,535354100,-93.617182,42.034746
1792,535375010,-93.6146206,42.0380659
1793,535375050,-93.6144209,42.037679
1794,535376060,-93.61239,42.037144
1795,535377150,-93.612241,42.037328
1796,535378020,-93.614049,42.036015
1797,535378120,-93.615465,42.036002
1798,535381040,-93.614049,42.034668
1799,535382100,-93.613899,42.034574
1800,535383060,-93.6117397,42.0347572
1801,535383070,-93.61203,42.0347398
1802,535383110,-93.612253,42.035257
1803,535383120,-93.612254,42.03528
1804,535402010,-93.610355,42.0417879
1805,535402090,-93.607655,42.04015
1806,535402270,-93.610588,42.040295
1807,535402330,-93.610649,42.04124
1808,535403190,-93.608196,42.038509
1809,535403210,-93.608927,42.038349
1810,535403280,-93.609226,42.039047
1811,535425070,-93.606573,42.040766
1812,535426150,-93.60552,42.038811
1813,535450070,-93.609059,42.037129
1814,535450160,-93.608977,42.035712
1815,535450200,-93.61061,42.035787
1816,535451170,-93.608903,42.035841
1817,535451250,-93.60891,42.037233
1818,535452090,-93.606891,42.03602
1819,535452100,-93.606889,42.035968
1820,535452140,-93.607814,42.03572
1821,535453100,-93.605968,42.035706
1822,535453200,-93.606786,42.037214
1823,535454100,-93.609945,42.0347542
1824,535454160,-93.610605,42.034858
1825,535475010,-93.604987,42.037049
1826,535476110,-93.604047,42.038948
1827,535476240,-93.603879,42.038257
1828,535477150,-93.603701,42.035287
1829,902101010,-93.6179738,42.0342224
1830,902102080,-93.615583,42.033273
1831,902103100,-93.619013,42.0320748
1832,902103120,-93.6195025,42.0323259
1833,902103170,-93.62026,42.032396
1834,902105050,-93.615598,42.032202
1835,902105060,-93.615599,42.032108
1836,902106010,-93.6195361,42.0319053
1837,902106060,-93.618486,42.031305
1838,902109130,-93.6200683,42.0304742
1839,902109140,-93.620216,42.030327
1840,902110080,-93.6176367,42.0303538
1841,902134120,-93.615381,42.030282
1842,902135020,-93.6129105,42.0310603
1843,902201110,-93.608866,42.033381
1844,902202150,-93.607776,42.033579
1845,902204080,-93.608829,42.032048
1846,902205010,-93.606842,42.032301
1847,902205030,-93.606841,42.032227
1848,902206260,-93.610469,42.030523
1849,902207170,-93.606788,42.030196
1850,902300090,-93.618648,42.0296722
1851,902301060,-93.617054,42.029007
1852,902301080,-93.6178679,42.0290352
1853,902325070,-93.613887,42.028957
1854,902326030,-93.612245,42.029305
1855,902327070,-93.610588,42.029001
1856,902329080,-93.6130761,42.0281106
1857,902330040,-93.610582,42.028104
1858,902331010,-93.6148612,42.0276972
1859,902402150,-93.6076506,42.0282044
1860,902405100,-93.608704,42.027062
1861,902405120,-93.608707,42.0272
1862,902406070,-93.607058,42.027227
1863,903200080,-93.6289369,42.033996
1864,903201020,-93.628848,42.033558
1865,903201080,-93.6279815,42.0333765
1866,903202170,-93.625968,42.031564
1867,903205040,-93.626116,42.031542
1868,903226130,-93.624564,42.033406
1869,903226170,-93.624567,42.033616
1870,903227070,-93.622513,42.03329
1871,903227090,-93.623515,42.033347
1872,903228070,-93.621677,42.033496
1873,903228120,-93.622443,42.033474
1874,903230100,-93.624689,42.031395
1875,903231010,-93.623645,42.03252
1876,903231030,-93.623644,42.03246
1877,903231060,-93.623643,42.032359
1878,903231130,-93.623629,42.031292
1879,903232060,-93.622565,42.032375
1880,903234220,-93.621351,42.03235
1881,903236040,-93.6213592,42.0310861
1882,903400220,-93.62726,42.030062
1883,903425245,-93.625362,42.026759
1884,903427120,-93.621525,42.028948
1885,903429080,-93.621504,42.027854
1886,903429110,-93.621506,42.027998
1887,903430060,-93.621635,42.027039
1888,903430070,-93.621633,42.026956
1889,903451090,-93.628299,42.025306
1890,903458170,-93.626716,42.023085
1891,903475100,-93.621862,42.025796
1892,903476090,-93.6217097,42.0260296
1893,903481120,-93.6250433,42.0242487
1894,903481130,-93.625154,42.024143
1895,903484110,-93.599575,42.022828
1896,904100190,-93.659205,42.032681
1897,904301060,-93.658207,42.028101
1898,904301070,-93.658173,42.028098
1899,904301100,-93.657107,42.028049
1900,904301375,-93.6601886,42.0269586
1901,904351200,-93.657241,42.022825
1902,904351240,-93.658381,42.022978
1903,905101260,-93.669839,42.033376
1904,905101490,-93.675401,42.033633
1905,905103040,-93.672288,42.032367
1906,905103070,-93.673382,42.032388
1907,905105190,-93.677991,42.029863
1908,905107310,-93.672651,42.031342
1909,905108190,-93.671849,42.030628
1910,905108220,-93.671369,42.031138
1911,905200220,-93.666432,42.033427
1912,905200260,-93.66636,42.033277
1913,905200350,-93.666813,42.032302
1914,905225090,-93.662126,42.032652
1915,905228050,-93.659279,42.032564
1916,905229040,-93.660877,42.032503
1917,905325020,-93.66798,42.026548
1918,905377010,-93.671177,42.023229
1919,905377130,-93.6721573,42.0240278
1920,905401100,-93.666242,42.028468
1921,905402060,-93.665996,42.027656
1922,905402070,-93.665994,42.027506
1923,905450020,-93.667776,42.024483
1924,905451300,-93.668212,42.023982
1925,905451340,-93.667209,42.023916
1926,905452040,-93.665271,42.026133
1927,905452050,-93.66527,42.025996
1928,905475160,-93.660147,42.026307
1929,905475500,-93.663366,42.024993
1930,905476230,-93.6641939,42.0246851
1931,905478030,-93.66104,42.0247212
1932,905480030,-93.661005,42.023548
1933,905480210,-93.659855,42.022754
1934,906201021,-93.684708,42.034183
1935,906201050,-93.685733,42.033714
1936,906201130,-93.685986,42.0318449
1937,906203120,-93.68341,42.03254
1938,906223060,-93.681063,42.030625
1939,906223080,-93.682025,42.030623
1940,906223210,-93.682176,42.030678
1941,906226060,-93.679789,42.03252
1942,906226070,-93.679784,42.031622
1943,906226100,-93.679784,42.031545
1944,906226110,-93.6795273,42.0314669
1945,906226140,-93.679781,42.03057
1946,906230010,-93.679856,42.030531
1947,906340100,-93.687067,42.026626
1948,906340110,-93.688859,42.026482
1949,906340120,-93.688993,42.026414
1950,906340130,-93.689091,42.026372
1951,906378110,-93.690266,42.025707
1952,906380050,-93.690971,42.025293
1953,906380060,-93.690364,42.025577
1954,906380100,-93.689072,42.024628
1955,906380130,-93.689071,42.024596
1956,906380210,-93.691433,42.024613
1957,906380220,-93.69157,42.024765
1958,906392070,-93.690111,42.024327
1959,906392110,-93.689066,42.024399
1960,906392130,-93.689081,42.02322
1961,906402060,-93.685125,42.029772
1962,906426210,-93.679297,42.02792
1963,906475070,-93.6825646,42.0255464
1964,907126010,-93.691883,42.021171
1965,907126050,-93.692135,42.021176
1966,907130100,-93.688372,42.021207
1967,907131090,-93.690401,42.020817
1968,907131190,-93.691355,42.019784
1969,907135040,-93.691585,42.018996
1970,907135170,-93.6928668,42.0197228
1971,907175100,-93.690548,42.018597
1972,907180130,-93.690324,42.017569
1973,907181100,-93.691667,42.016903
1974,907185050,-93.688383,42.018667
1975,907192030,-93.689431,42.016862
1976,907192090,-93.691175,42.016399
1977,907194010,-93.689438,42.01571
1978,907194110,-93.689942,42.016551
1979,907194160,-93.691672,42.01613
1980,907196060,-93.688628,42.015713
1981,907200230,-93.686916,42.021384
1982,907201220,-93.687212,42.020087
1983,907201280,-93.687219,42.019184
1984,907202050,-93.685068,42.019697
1985,907202080,-93.684887,42.019548
1986,907202130,-93.684954,42.019691
1987,907227030,-93.683157,42.020666
1988,907227080,-93.683159,42.020991
1989,907227110,-93.68317,42.021788
1990,907227290,-93.68351,42.020843
1991,907250070,-93.687819,42.017109
1992,907252060,-93.686218,42.018722
1993,907252210,-93.68269,42.018847
1994,907252220,-93.682623,42.01877
1995,907253130,-93.682983,42.018703
1996,907260030,-93.686744,42.016973
1997,907265010,-93.685673,42.016978
1998,907275010,-93.67915,42.0181479
1999,907275090,-93.680706,42.018875
2000,907275140,-93.681109,42.018866
2001,907280170,-93.681343,42.018006
2002,907285020,-93.681411,42.017856
2003,907285050,-93.680782,42.017856
2004,907290070,-93.68218,42.016819
2005,907290090,-93.68167,42.016797
2006,907290180,-93.681297,42.016274
2007,907290210,-93.681439,42.016271
2008,907410130,-93.684115,42.016468
2009,907412020,-93.685333,42.013957
2010,907414020,-93.686051,42.014054
2011,907414080,-93.684536,42.013512
2012,907420040,-93.6843,42.013392
2013,908102270,-93.677407,42.021246
2014,908102290,-93.676372,42.021219
2015,908128060,-93.672234,42.018988
2016,908151050,-93.6755239,42.0186549
2017,908152035,-93.6739723,42.0196717
2018,908152100,-93.675248,42.018928
2019,908186080,-93.669952,42.01896
2020,908201040,-93.664779,42.022478
2021,908203090,-93.666315,42.019423
2022,908225290,-93.664685,42.020321
2023,908225370,-93.6644556,42.0217997
2024,908229020,-93.659191,42.021496
2025,908250030,-93.664812,42.019004
2026,908275040,-93.6644024,42.01822
2027,908275110,-93.664336,42.019381
2028,908276150,-93.663302,42.018592
2029,909101010,-93.657963,42.022092
2030,909101100,-93.656664,42.022088
2031,909101140,-93.655674,42.022091
2032,909129090,-93.651825,42.020123
2033,909175080,-93.651786,42.017564
2034,909178160,-93.64857,42.016921
2035,909179020,-93.651669,42.016182
2036,909250080,-93.646555,42.019094
2037,909250220,-93.648414,42.018931
2038,909251050,-93.646655,42.017889
2039,909251170,-93.648429,42.017835
2040,909252020,-93.6459433,42.0189256
2041,909253010,-93.646881,42.016943
2042,909253180,-93.648419,42.016835
2043,909254010,-93.644704,42.016957
2044,909257050,-93.644636,42.016067
2045,909275080,-93.6428055,42.0191252
2046,909276110,-93.6397,42.019181
2047,909276200,-93.642371,42.018707
2048,909277090,-93.64012,42.017583
2049,909277100,-93.640592,42.017574
2050,909278020,-93.644295,42.016684
2051,909279010,-93.6439975,42.0158534
2052,909282130,-93.639431,42.016152
2053,909425060,-93.642945,42.014688
2054,909425130,-93.642885,42.013169
2055,909426090,-93.640762,42.014943
2056,909427200,-93.641356,42.013753
2057,909428240,-93.639407,42.0125
2058,909451040,-93.645743,42.009489
2059,909451100,-93.645743,42.009489
2060,909451140,-93.645743,42.009489
2061,909451180,-93.645743,42.009489
2062,909452050,-93.644864,42.010636
2063,909475040,-93.643539,42.01141
2064,909475300,-93.643947,42.009134
2065,910202070,-93.62529,42.022721
2066,910204050,-93.626839,42.021425
2067,910205020,-93.625299,42.021596
2068,911103050,-93.616895,42.020184
2069,911104060,-93.615395,42.020002
2070,911370500,-93.6165709,42.008683
2071,914465020,-93.606944,41.996888
2072,914465055,-93.607055,41.997119
2073,914474070,-93.603717,41.99539
2074,914475010,-93.604716,41.997067
2075,914475030,-93.604491,41.997069
2076,914476020,-93.604519,41.996919
2077,914476380,-93.602356,41.995905
2078,914476430,-93.602424,41.996066
2079,916176030,-93.64978,42.001246
2080,916176125,-93.652119,42.00138
2081,916380070,-93.65315,41.995027
2082,916382010,-93.651832,41.995058
2083,916382100,-93.651867,41.993759
2084,916382110,-93.653039,41.994727
2085,916386140,-93.650453,41.994695
2086,916403010,-93.646455,41.997684
2087,916403200,-93.644884,41.998952
2088,916403250,-93.6446004,41.9981656
2089,916455070,-93.646793,41.996327
2090,916460110,-93.646638,41.996093
2091,916475040,-93.646816,41.995359
2092,921128050,-93.651703,41.992964
2093,923201100,-93.6042638,41.9935397
2094,923202060,-93.608359,41.992193
2095,923203110,-93.608196,41.993128
2096,923203190,-93.60821,41.992122
2097,923225360,-93.604252,41.991786
2098,923225490,-93.604218,41.992919
2099,923226270,-93.603479,41.992185
2100,923227080,-93.600636,41.9928219
2101,923228110,-93.603111,41.99217
2102,923228150,-93.601975,41.992539
2103,923228230,-93.60176,41.991786
2104,923230200,-93.601127,41.991365
2105,923252075,-93.606688,41.987535
2106,923275040,-93.604928,41.988776
2107,923275140,-93.603867,41.988222
2108,923400025,-93.609453,41.986502
2109,923400110,-93.606925,41.986509
2110,924100040,-93.599866,41.991493
2111,924100060,-93.600191,41.99095
2112,526351030,-93.6188286,42.0525525
2113,526353050,-93.6163289,42.051446
2114,526354070,-93.617424,42.049587
2115,527105050,-93.639062,42.05996
2116,527106050,-93.637796,42.061231
2117,527106140,-93.638775,42.060771
2118,527106150,-93.638778,42.060822
2119,527107010,-93.637482,42.060369
2120,527107090,-93.636718,42.060639
2121,527107210,-93.636948,42.0623
2122,527127140,-93.633876,42.062976
2123,527131110,-93.633781,42.061374
2124,527140090,-93.633905,42.060865
2125,527145090,-93.633797,42.06076
2126,527161010,-93.639151,42.059408
2127,527162180,-93.639007,42.059364
2128,527163100,-93.637763,42.059411
2129,527164120,-93.636798,42.058445
2130,527165010,-93.637279,42.05701
2131,527183030,-93.632013,42.059518
2132,527183060,-93.631581,42.059636
2133,527208010,-93.628831,42.061394
2134,527212050,-93.628901,42.06056
2135,527214030,-93.627911,42.060241
2136,527226020,-93.622299,42.059792
2137,527252080,-93.629808,42.058896
2138,527276040,-93.6225667,42.0586718
2139,527301170,-93.6391494,42.056015
2140,527301245,-93.639715,42.054514
2141,527302050,-93.637825,42.054562
2142,527302070,-93.637808,42.054439
2143,527302185,-93.636511,42.055358
2144,527302210,-93.636505,42.054503
2145,527325070,-93.635111,42.054455
2146,527325240,-93.630299,42.054211
2147,527326130,-93.633168,42.055432
2148,527354160,-93.635153,42.052544
2149,527357110,-93.637105,42.050326
2150,527357180,-93.63719,42.051473
2151,527358120,-93.633905,42.050679
2152,527359030,-93.635216,42.049449
2153,527359070,-93.6341769,42.04986
2154,527378020,-93.631129,42.049609
2155,527380240,-93.630231,42.051074
2156,527401130,-93.626544,42.056306
2157,527402060,-93.627875,42.05539
2158,527402130,-93.626511,42.055304
2159,527403360,-93.630208,42.054328
2160,527425035,-93.624265,42.0564348
2161,527427110,-93.624873,42.054693
2162,527450110,-93.628971,42.052794
2163,527450250,-93.627629,42.052755
2164,527450520,-93.627114,42.051479
2165,527451060,-93.629462,42.052332
2166,527451290,-93.62765,42.051678
2167,527451400,-93.627309,42.051687
2168,527451550,-93.629425,42.051659
2169,527452150,-93.627234,42.050001
2170,527453160,-93.625986,42.05068
2171,527454120,-93.625848,42.050257
2172,527455270,-93.62649,42.04845
2173,528102030,-93.658873,42.062046
2174,528102110,-93.6573126,42.0632692
2175,528104050,-93.652941,42.063129
2176,528104080,-93.652744,42.062925
2177,528108150,-93.654642,42.062259
2178,528110080,-93.6566551,42.0624143
2179,528110110,-93.657832,42.062432
2180,528114040,-93.657889,42.061133
2181,528118030,-93.657188,42.06027
2182,528118090,-93.656801,42.060427
2183,528120130,-93.65369,42.060766
2184,528142020,-93.654734,42.060425
2185,528142140,-93.654443,42.0599011
2186,528164060,-93.656958,42.058484
2187,528166120,-93.65572,42.058683
2188,528170070,-93.652549,42.058573
2189,528172080,-93.651216,42.058649
2190,528178070,-93.655587,42.057028
2191,528178090,-93.654914,42.058694
2192,528180110,-93.654187,42.057164
2193,528180140,-93.6513669,42.0579589
2194,528181010,-93.649744,42.0582
2195,528186030,-93.653868,42.056766
2196,528186080,-93.652769,42.0570189
2197,528186130,-93.651845,42.057446
2198,528186160,-93.651163,42.057179
2199,528186170,-93.6514243,42.0571198
2200,528188090,-93.649997,42.057468
2201,528188150,-93.650607,42.057094
2202,528190010,-93.65089,42.056616
2203,528228345,-93.640176,42.063336
2204,528228405,-93.640958,42.062299
2205,528228445,-93.6424399,42.062285
2206,528228465,-93.643039,42.062004
2207,528228540,-93.642326,42.063301
2208,528235020,-93.642641,42.061316
2209,528235120,-93.643522,42.059635
2210,528235180,-93.643964,42.061544
2211,528240040,-93.641771,42.0609759
2212,528240050,-93.641416,42.06132
2213,528250030,-93.640051,42.061312
2214,528253020,-93.649587,42.058377
2215,528280130,-93.641331,42.057986
2216,528280180,-93.642397,42.058595
2217,528290010,-93.6442698,42.0600066
2218,528290090,-93.643632,42.059507
2219,528292060,-93.641342,42.05695
2220,528294060,-93.640959,42.058581
2221,528315060,-93.654594,42.053879
2222,528315110,-93.65412,42.053666
2223,528326030,-93.653324,42.055748
2224,528326110,-93.650932,42.055777
2225,528346050,-93.651562,42.0522319
2226,528354100,-93.655279,42.052272
2227,528363020,-93.656036,42.050383
2228,528363110,-93.653929,42.05162
2229,528365060,-93.65579,42.049501
2230,528365080,-93.653908,42.049696
2231,528387050,-93.651801,42.050692
2232,528390020,-93.650996,42.049484
2233,528427010,-93.644107,42.054236
2234,528427070,-93.644145,42.055157
2235,528429050,-93.642334,42.055102
2236,528429070,-93.642108,42.054415
2237,528429080,-93.642092,42.054366
2238,528431060,-93.642376,42.054306
2239,528431080,-93.643976,42.054319
2240,528431120,-93.64403,42.055517
2241,528435020,-93.644024,42.054227
2242,528439010,-93.643788,42.053183
2243,528458030,-93.650397,42.051646
2244,528458050,-93.650358,42.05165
2245,528462040,-93.648255,42.050307
2246,528477040,-93.643836,42.052278
2247,528478030,-93.64119,42.052456
2248,528478040,-93.640924,42.052275
2249,528480060,-93.6430423,42.0520487
2250,528480160,-93.643692,42.05138
2251,528482020,-93.641651,42.052173
2252,528488140,-93.644018,42.051224
2253,528490080,-93.639662,42.050899
2254,531363060,-93.692497,42.037836
2255,531371070,-93.692431,42.035271
2256,531373060,-93.691695,42.035132
2257,531375050,-93.691836,42.037918
2258,531375110,-93.690761,42.037806
2259,531375120,-93.690364,42.03805
2260,531376010,-93.691246,42.036525
2261,531376070,-93.69124,42.037258
2262,531382090,-93.689769,42.035875
2263,531382110,-93.689024,42.035878
2264,531382120,-93.688981,42.035878
2265,531384030,-93.689801,42.034988
2266,531385060,-93.688803,42.036089
2267,531450030,-93.687819,42.034535
2268,531450090,-93.687831,42.035666
2269,531450170,-93.687847,42.036839
2270,531451020,-93.686428,42.036501
2271,531452140,-93.686278,42.036466
2272,532351050,-93.674093,42.036039
2273,532353050,-93.675743,42.035179
2274,532354150,-93.673965,42.034614
2275,532376170,-93.670997,42.03569
2276,532377020,-93.672503,42.035703
2277,532378200,-93.670551,42.03459
2278,532477030,-93.66203,42.0375
2279,532479020,-93.660522,42.034532
2280,533125080,-93.653482,42.047666
2281,533125140,-93.653232,42.048607
2282,533206050,-93.647488,42.047467
2283,533208080,-93.646063,42.048089
2284,533208140,-93.646113,42.048191
2285,533212050,-93.64489,42.047806
2286,533212140,-93.644891,42.047571
2287,533212150,-93.644891,42.047548
2288,533213070,-93.644172,42.047102
2289,533213120,-93.644118,42.047103
2290,533215020,-93.646984,42.046381
2291,533215030,-93.646986,42.046377
2292,533215040,-93.646989,42.046372
2293,533215070,-93.647047,42.046088
2294,533215080,-93.647044,42.046085
2295,533217050,-93.643746,42.046961
2296,533217060,-93.643729,42.046962
2297,533234020,-93.643378,42.046647
2298,533236060,-93.641785,42.047171
2299,533236070,-93.64177,42.047171
2300,533236090,-93.641742,42.047171
2301,533250050,-93.647655,42.045012
2302,533250110,-93.648705,42.044419
2303,533250160,-93.648954,42.044642
2304,533251120,-93.645713,42.044693
2305,533350090,-93.655582,42.036729
2306,533350120,-93.658315,42.037578
2307,534104100,-93.6392251,42.048726
2308,534126090,-93.635095,42.047928
2309,534127210,-93.6343272,42.0492538
2310,534127230,-93.634976,42.049141
2311,534128050,-93.631526,42.048762
2312,534129060,-93.631779,42.046399
2313,534175140,-93.6324549,42.042943
2314,534177180,-93.631245,42.04378
2315,534201240,-93.6264356,42.0458538
2316,534202130,-93.6261431,42.0471033
2317,534204030,-93.624762,42.046584
2318,534225110,-93.62462,42.047541
2319,534225120,-93.624632,42.048185
2320,534250010,-93.6304229,42.0453551
2321,534250335,-93.629079,42.044262
2322,534250370,-93.630152,42.044058
2323,534250410,-93.630732,42.044851
2324,534251280,-93.625925,42.043142
2325,534252090,-93.624499,42.043845
2326,534252270,-93.625799,42.044101
2327,534276190,-93.621336,42.042398
2328,534277060,-93.622673,42.044773
2329,534277070,-93.622662,42.044773
2330,534400030,-93.629259,42.041229
2331,534400060,-93.629555,42.04066
2332,534401130,-93.6277409,42.039235
2333,534401190,-93.629884,42.040112
2334,534403050,-93.6277098,42.0417754
2335,534403080,-93.6267969,42.0417764
2336,534403100,-93.626171,42.041811
2337,534403260,-93.626762,42.038323
2338,534426040,-93.623267,42.04102
2339,534427040,-93.6219226,42.0418699
2340,534428020,-93.621566,42.041172
2341,534428100,-93.622076,42.040296
2342,534451080,-93.628205,42.035582
2343,534451170,-93.62936,42.035571
2344,534452060,-93.627578,42.034563
2345,534453140,-93.628236,42.035741
2346,534455030,-93.6285065,42.0380577
2347,534477080,-93.622644,42.036178
2348,534477090,-93.622644,42.036102
2349,534477270,-93.623556,42.03713
2350,534479150,-93.620487,42.034679
2351,535103050,-93.6167,42.048952
2352,535104020,-93.616552,42.047782
2353,535105030,-93.6178602,42.0470858
2354,535105060,-93.6169916,42.0470799
2355,535105090,-93.615685,42.046935
2356,535126140,-93.615614,42.046572
2357,535150210,-93.617179,42.042373
2358,535150280,-93.6193303,42.0423032
2359,535151160,-93.619022,42.044736
2360,535152200,-93.618634,42.043988
2361,535153140,-93.617544,42.044791
2362,535153150,-93.617543,42.044853
2363,535176100,-93.613222,42.044304
2364,535178060,-93.614856,42.042187
2365,535179060,-93.613077,42.0438199
