pid,neighborhood,total_area,overallqual,garagecars,fullbath,yearbuilt,yearremodadd,yrsold,saleprice,y_test_pred
535456100,15,2825,5,1,1,1954,1954,2,109500,107494.56335083848
903225050,3,2352,5,0,1,1924,1950,2,109500,85856.51038322809
903225050,3,2352,5,0,1,1924,1950,2,109500,107494.56335083848
535451190,15,2705,5,2,1,1950,1950,0,109500,85856.51038322809
535451190,15,2705,5,2,1,1950,1950,0,109500,107494.56335083848
902206040,20,3652,5,2,1,1929,2001,4,130000,125595.90434021206
902206040,20,3652,5,2,1,1929,2001,4,130000,112880.55299544276
902206040,20,3652,5,2,1,1929,2001,4,130000,135657.88369740848
902206040,20,3652,5,2,1,1929,2001,4,130000,129827.20327928645
902206040,20,3652,5,2,1,1929,2001,4,130000,149087.97105617775
902206040,20,3652,5,2,1,1929,2001,4,130000,148176.65414047273
923230190,14,2964,5,1,1,1971,2004,4,130000,125595.90434021206
923230190,14,2964,5,1,1,1971,2004,4,130000,112880.55299544276
923230190,14,2964,5,1,1,1971,2004,4,130000,135657.88369740848
923230190,14,2964,5,1,1,1971,2004,4,130000,129827.20327928645
923230190,14,2964,5,1,1,1971,2004,4,130000,149087.97105617775
923230190,14,2964,5,1,1,1971,2004,4,130000,148176.65414047273
527425110,15,3168,4,2,1,1971,2006,3,130000,125595.90434021206
527425110,15,3168,4,2,1,1971,2006,3,130000,112880.55299544276
527425110,15,3168,4,2,1,1971,2006,3,130000,135657.88369740848
527425110,15,3168,4,2,1,1971,2006,3,130000,129827.20327928645
527425110,15,3168,4,2,1,1971,2006,3,130000,149087.97105617775
527425110,15,3168,4,2,1,1971,2006,3,130000,148176.65414047273
534200030,15,2904,5,1,1,1967,1967,3,130000,125595.90434021206
534200030,15,2904,5,1,1,1967,1967,3,130000,112880.55299544276
534200030,15,2904,5,1,1,1967,1967,3,130000,135657.88369740848
534200030,15,2904,5,1,1,1967,1967,3,130000,129827.20327928645
534200030,15,2904,5,1,1,1967,1967,3,130000,149087.97105617775
534200030,15,2904,5,1,1,1967,1967,3,130000,148176.65414047273
902105050,20,3324,5,2,1,1910,2003,3,130000,125595.90434021206
902105050,20,3324,5,2,1,1910,2003,3,130000,112880.55299544276
902105050,20,3324,5,2,1,1910,2003,3,130000,135657.88369740848
902105050,20,3324,5,2,1,1910,2003,3,130000,129827.20327928645
902105050,20,3324,5,2,1,1910,2003,3,130000,149087.97105617775
902105050,20,3324,5,2,1,1910,2003,3,130000,148176.65414047273
905105190,22,2950,5,1,1,1967,2004,3,130000,125595.90434021206
905105190,22,2950,5,1,1,1967,2004,3,130000,112880.55299544276
905105190,22,2950,5,1,1,1967,2004,3,130000,135657.88369740848
905105190,22,2950,5,1,1,1967,2004,3,130000,129827.20327928645
905105190,22,2950,5,1,1,1967,2004,3,130000,149087.97105617775
905105190,22,2950,5,1,1,1967,2004,3,130000,148176.65414047273
923225490,14,2900,5,1,1,1968,1968,3,130000,125595.90434021206
923225490,14,2900,5,1,1,1968,1968,3,130000,112880.55299544276
923225490,14,2900,5,1,1,1968,1968,3,130000,135657.88369740848
923225490,14,2900,5,1,1,1968,1968,3,130000,129827.20327928645
923225490,14,2900,5,1,1,1968,1968,3,130000,149087.97105617775
923225490,14,2900,5,1,1,1968,1968,3,130000,148176.65414047273
923400110,14,3638,5,2,1,1992,1992,3,130000,125595.90434021206
923400110,14,3638,5,2,1,1992,1992,3,130000,112880.55299544276
923400110,14,3638,5,2,1,1992,1992,3,130000,135657.88369740848
923400110,14,3638,5,2,1,1992,1992,3,130000,129827.20327928645
923400110,14,3638,5,2,1,1992,1992,3,130000,149087.97105617775
923400110,14,3638,5,2,1,1992,1992,3,130000,148176.65414047273
535302140,15,3284,5,2,1,1953,1953,2,130000,125595.90434021206
535302140,15,3284,5,2,1,1953,1953,2,130000,112880.55299544276
535302140,15,3284,5,2,1,1953,1953,2,130000,135657.88369740848
535302140,15,3284,5,2,1,1953,1953,2,130000,129827.20327928645
535302140,15,3284,5,2,1,1953,1953,2,130000,149087.97105617775
535302140,15,3284,5,2,1,1953,1953,2,130000,148176.65414047273
535456050,15,5400,5,0,2,1961,1961,2,130000,125595.90434021206
535456050,15,5400,5,0,2,1961,1961,2,130000,112880.55299544276
535456050,15,5400,5,0,2,1961,1961,2,130000,135657.88369740848
535456050,15,5400,5,0,2,1961,1961,2,130000,129827.20327928645
535456050,15,5400,5,0,2,1961,1961,2,130000,149087.97105617775
535456050,15,5400,5,0,2,1961,1961,2,130000,148176.65414047273
902304060,20,6066,5,2,2,1920,1960,2,130000,125595.90434021206
902304060,20,6066,5,2,2,1920,1960,2,130000,112880.55299544276
902304060,20,6066,5,2,2,1920,1960,2,130000,135657.88369740848
902304060,20,6066,5,2,2,1920,1960,2,130000,129827.20327928645
902304060,20,6066,5,2,2,1920,1960,2,130000,149087.97105617775
902304060,20,6066,5,2,2,1920,1960,2,130000,148176.65414047273
903425420,3,2767,6,1,1,1918,2000,2,130000,125595.90434021206
903425420,3,2767,6,1,1,1918,2000,2,130000,112880.55299544276
903425420,3,2767,6,1,1,1918,2000,2,130000,135657.88369740848
903425420,3,2767,6,1,1,1918,2000,2,130000,129827.20327928645
903425420,3,2767,6,1,1,1918,2000,2,130000,149087.97105617775
903425420,3,2767,6,1,1,1918,2000,2,130000,148176.65414047273
905104180,22,3132,5,2,1,1967,2003,2,130000,125595.90434021206
905104180,22,3132,5,2,1,1967,2003,2,130000,112880.55299544276
905104180,22,3132,5,2,1,1967,2003,2,130000,135657.88369740848
905104180,22,3132,5,2,1,1967,2003,2,130000,129827.20327928645
905104180,22,3132,5,2,1,1967,2003,2,130000,149087.97105617775
905104180,22,3132,5,2,1,1967,2003,2,130000,148176.65414047273
909201110,21,4868,5,0,1,1911,1950,2,130000,125595.90434021206
909201110,21,4868,5,0,1,1911,1950,2,130000,112880.55299544276
909201110,21,4868,5,0,1,1911,1950,2,130000,135657.88369740848
909201110,21,4868,5,0,1,1911,1950,2,130000,129827.20327928645
909201110,21,4868,5,0,1,1911,1950,2,130000,149087.97105617775
909201110,21,4868,5,0,1,1911,1950,2,130000,148176.65414047273
535181140,15,4336,5,1,1,1955,1975,1,130000,125595.90434021206
535181140,15,4336,5,1,1,1955,1975,1,130000,112880.55299544276
535181140,15,4336,5,1,1,1955,1975,1,130000,135657.88369740848
535181140,15,4336,5,1,1,1955,1975,1,130000,129827.20327928645
535181140,15,4336,5,1,1,1955,1975,1,130000,149087.97105617775
535181140,15,4336,5,1,1,1955,1975,1,130000,148176.65414047273
535325280,15,3676,5,2,1,1955,1955,1,130000,125595.90434021206
535325280,15,3676,5,2,1,1955,1955,1,130000,112880.55299544276
535325280,15,3676,5,2,1,1955,1955,1,130000,135657.88369740848
535325280,15,3676,5,2,1,1955,1955,1,130000,129827.20327928645
535325280,15,3676,5,2,1,1955,1955,1,130000,149087.97105617775
535325280,15,3676,5,2,1,1955,1955,1,130000,148176.65414047273
535478040,15,3056,5,1,1,1962,1962,1,130000,125595.90434021206
535478040,15,3056,5,1,1,1962,1962,1,130000,112880.55299544276
535478040,15,3056,5,1,1,1962,1962,1,130000,135657.88369740848
535478040,15,3056,5,1,1,1962,1962,1,130000,129827.20327928645
535478040,15,3056,5,1,1,1962,1962,1,130000,149087.97105617775
535478040,15,3056,5,1,1,1962,1962,1,130000,148176.65414047273
902128160,20,3331,5,2,1,1940,1950,1,130000,125595.90434021206
902128160,20,3331,5,2,1,1940,1950,1,130000,112880.55299544276
902128160,20,3331,5,2,1,1940,1950,1,130000,135657.88369740848
902128160,20,3331,5,2,1,1940,1950,1,130000,129827.20327928645
902128160,20,3331,5,2,1,1940,1950,1,130000,149087.97105617775
902128160,20,3331,5,2,1,1940,1950,1,130000,148176.65414047273
905100060,22,3231,5,1,1,1963,1963,1,130000,125595.90434021206
905100060,22,3231,5,1,1,1963,1963,1,130000,112880.55299544276
905100060,22,3231,5,1,1,1963,1963,1,130000,135657.88369740848
905100060,22,3231,5,1,1,1963,1963,1,130000,129827.20327928645
905100060,22,3231,5,1,1,1963,1963,1,130000,149087.97105617775
905100060,22,3231,5,1,1,1963,1963,1,130000,148176.65414047273
905377020,7,4982,5,2,2,1953,1953,1,130000,125595.90434021206
905377020,7,4982,5,2,2,1953,1953,1,130000,112880.55299544276
905377020,7,4982,5,2,2,1953,1953,1,130000,135657.88369740848
905377020,7,4982,5,2,2,1953,1953,1,130000,129827.20327928645
905377020,7,4982,5,2,2,1953,1953,1,130000,149087.97105617775
905377020,7,4982,5,2,2,1953,1953,1,130000,148176.65414047273
905476225,7,3378,5,1,2,1984,1984,1,130000,125595.90434021206
905476225,7,3378,5,1,2,1984,1984,1,130000,112880.55299544276
905476225,7,3378,5,1,2,1984,1984,1,130000,135657.88369740848
905476225,7,3378,5,1,2,1984,1984,1,130000,129827.20327928645
905476225,7,3378,5,1,2,1984,1984,1,130000,149087.97105617775
905476225,7,3378,5,1,2,1984,1984,1,130000,148176.65414047273
907202100,5,2998,5,1,1,1977,1977,1,130000,125595.90434021206
907202100,5,2998,5,1,1,1977,1977,1,130000,112880.55299544276
907202100,5,2998,5,1,1,1977,1977,1,130000,135657.88369740848
907202100,5,2998,5,1,1,1977,1977,1,130000,129827.20327928645
907202100,5,2998,5,1,1,1977,1977,1,130000,149087.97105617775
907202100,5,2998,5,1,1,1977,1977,1,130000,148176.65414047273
923202220,14,5109,3,4,1,1953,1953,1,130000,125595.90434021206
923202220,14,5109,3,4,1,1953,1953,1,130000,112880.55299544276
923202220,14,5109,3,4,1,1953,1953,1,130000,135657.88369740848
923202220,14,5109,3,4,1,1953,1953,1,130000,129827.20327928645
923202220,14,5109,3,4,1,1953,1953,1,130000,149087.97105617775
923202220,14,5109,3,4,1,1953,1953,1,130000,148176.65414047273
527182020,25,4060,8,2,2,1987,1987,0,130000,125595.90434021206
527182020,25,4060,8,2,2,1987,1987,0,130000,112880.55299544276
527182020,25,4060,8,2,2,1987,1987,0,130000,135657.88369740848
527182020,25,4060,8,2,2,1987,1987,0,130000,129827.20327928645
527182020,25,4060,8,2,2,1987,1987,0,130000,149087.97105617775
527182020,25,4060,8,2,2,1987,1987,0,130000,148176.65414047273
904101040,4,4054,5,1,1,1958,1958,0,130000,125595.90434021206
904101040,4,4054,5,1,1,1958,1958,0,130000,112880.55299544276
904101040,4,4054,5,1,1,1958,1958,0,130000,135657.88369740848
904101040,4,4054,5,1,1,1958,1958,0,130000,129827.20327928645
904101040,4,4054,5,1,1,1958,1958,0,130000,149087.97105617775
904101040,4,4054,5,1,1,1958,1958,0,130000,148176.65414047273
905300010,22,2978,5,2,1,1971,1972,0,130000,125595.90434021206
905300010,22,2978,5,2,1,1971,1972,0,130000,112880.55299544276
905300010,22,2978,5,2,1,1971,1972,0,130000,135657.88369740848
905300010,22,2978,5,2,1,1971,1972,0,130000,129827.20327928645
905300010,22,2978,5,2,1,1971,1972,0,130000,149087.97105617775
905300010,22,2978,5,2,1,1971,1972,0,130000,148176.65414047273
908188120,7,4768,7,2,2,2004,2004,0,130000,125595.90434021206
908188120,7,4768,7,2,2,2004,2004,0,130000,112880.55299544276
908188120,7,4768,7,2,2,2004,2004,0,130000,135657.88369740848
908188120,7,4768,7,2,2,2004,2004,0,130000,129827.20327928645
908188120,7,4768,7,2,2,2004,2004,0,130000,149087.97105617775
908188120,7,4768,7,2,2,2004,2004,0,130000,148176.65414047273
908188130,7,4768,6,2,2,2004,2006,0,130000,125595.90434021206
908188130,7,4768,6,2,2,2004,2006,0,130000,112880.55299544276
908188130,7,4768,6,2,2,2004,2006,0,130000,135657.88369740848
908188130,7,4768,6,2,2,2004,2006,0,130000,129827.20327928645
908188130,7,4768,6,2,2,2004,2006,0,130000,149087.97105617775
908188130,7,4768,6,2,2,2004,2006,0,130000,148176.65414047273
908188150,7,4772,7,2,2,2004,2004,0,130000,125595.90434021206
908188150,7,4772,7,2,2,2004,2004,0,130000,112880.55299544276
908188150,7,4772,7,2,2,2004,2004,0,130000,135657.88369740848
908188150,7,4772,7,2,2,2004,2004,0,130000,129827.20327928645
908188150,7,4772,7,2,2,2004,2004,0,130000,149087.97105617775
908188150,7,4772,7,2,2,2004,2004,0,130000,148176.65414047273
902206240,20,3813,5,1,1,1920,1962,4,100000,128201.29394085519
902206240,20,3813,5,1,1,1920,1962,4,100000,120760.4283607875
902206240,20,3813,5,1,1,1920,1962,4,100000,107607.40692417127
904302260,21,3996,5,0,1,1915,1950,4,100000,128201.29394085519
904302260,21,3996,5,0,1,1915,1950,4,100000,120760.4283607875
904302260,21,3996,5,0,1,1915,1950,4,100000,107607.40692417127
908102130,7,3328,5,0,2,1965,1965,4,100000,128201.29394085519
908102130,7,3328,5,0,2,1965,1965,4,100000,120760.4283607875
908102130,7,3328,5,0,2,1965,1965,4,100000,107607.40692417127
909250030,21,4226,5,0,1,1931,1950,4,100000,128201.29394085519
909250030,21,4226,5,0,1,1931,1950,4,100000,120760.4283607875
909250030,21,4226,5,0,1,1931,1950,4,100000,107607.40692417127
527455240,15,2964,5,1,1,1967,1967,3,100000,128201.29394085519
527455240,15,2964,5,1,1,1967,1967,3,100000,120760.4283607875
527455240,15,2964,5,1,1,1967,1967,3,100000,107607.40692417127
903230100,3,4187,5,2,1,1924,1950,3,100000,128201.29394085519
903230100,3,4187,5,2,1,1924,1950,3,100000,120760.4283607875
903230100,3,4187,5,2,1,1924,1950,3,100000,107607.40692417127
908102290,7,2736,4,1,1,1938,1958,3,100000,128201.29394085519
908102290,7,2736,4,1,1,1938,1958,3,100000,120760.4283607875
908102290,7,2736,4,1,1,1938,1958,3,100000,107607.40692417127
527450250,2,2721,6,1,1,1973,1973,2,100000,128201.29394085519
527450250,2,2721,6,1,1,1973,1973,2,100000,120760.4283607875
527450250,2,2721,6,1,1,1973,1973,2,100000,107607.40692417127
535327230,15,3829,5,1,2,1957,1982,2,100000,128201.29394085519
535327230,15,3829,5,1,2,1957,1982,2,100000,120760.4283607875
535327230,15,3829,5,1,2,1957,1982,2,100000,107607.40692417127
908276140,7,3136,4,1,1,1954,1954,2,100000,128201.29394085519
908276140,7,3136,4,1,1,1954,1954,2,100000,120760.4283607875
908276140,7,3136,4,1,1,1954,1954,2,100000,107607.40692417127
914476080,14,4228,5,2,2,1976,1976,2,100000,128201.29394085519
914476080,14,4228,5,2,2,1976,1976,2,100000,120760.4283607875
914476080,14,4228,5,2,2,1976,1976,2,100000,107607.40692417127
902125120,20,3008,4,1,1,1885,1995,1,100000,128201.29394085519
902125120,20,3008,4,1,1,1885,1995,1,100000,120760.4283607875
902125120,20,3008,4,1,1,1885,1995,1,100000,107607.40692417127
902207150,20,3384,5,2,1,1923,2006,1,100000,128201.29394085519
902207150,20,3384,5,2,1,1923,2006,1,100000,120760.4283607875
902207150,20,3384,5,2,1,1923,2006,1,100000,107607.40692417127
910201110,11,3242,4,1,1,1939,1950,1,100000,128201.29394085519
910201110,11,3242,4,1,1,1939,1950,1,100000,120760.4283607875
910201110,11,3242,4,1,1,1939,1950,1,100000,107607.40692417127
903200050,3,2364,4,0,1,1941,1950,0,100000,128201.29394085519
903200050,3,2364,4,0,1,1941,1950,0,100000,120760.4283607875
903200050,3,2364,4,0,1,1941,1950,0,100000,107607.40692417127
902305110,20,4350,8,1,2,1900,2003,4,150000,129454.05703560058
902305110,20,4350,8,1,2,1900,2003,4,150000,195935.24158848848
907200280,5,3386,5,1,1,1977,2004,4,150000,129454.05703560058
907200280,5,3386,5,1,1,1977,2004,4,150000,195935.24158848848
533352150,22,5011,4,2,2,1976,1993,3,150000,129454.05703560058
533352150,22,5011,4,2,2,1976,1993,3,150000,195935.24158848848
535151040,15,3743,5,1,1,1956,1956,3,150000,129454.05703560058
535151040,15,3743,5,1,1,1956,1956,3,150000,195935.24158848848
902106010,20,4206,5,2,1,1939,1950,3,150000,129454.05703560058
902106010,20,4206,5,2,1,1939,1950,3,150000,195935.24158848848
903234220,3,4366,5,1,2,1938,1950,3,150000,129454.05703560058
903234220,3,4366,5,1,2,1938,1950,3,150000,195935.24158848848
533350090,27,7746,9,3,2,1977,1977,2,150000,129454.05703560058
533350090,27,7746,9,3,2,1977,1977,2,150000,195935.24158848848
534127230,17,5732,6,2,1,1968,1968,2,150000,129454.05703560058
534127230,17,5732,6,2,1,1968,1968,2,150000,195935.24158848848
535456070,15,4424,5,2,1,1955,1967,2,150000,129454.05703560058
535456070,15,4424,5,2,1,1955,1967,2,150000,195935.24158848848
903233080,3,5407,7,2,2,1939,1950,2,150000,129454.05703560058
903233080,3,5407,7,2,2,1939,1950,2,150000,195935.24158848848
916402015,26,4923,6,2,2,1989,1989,2,150000,129454.05703560058
916402015,26,4923,6,2,2,1989,1989,2,150000,195935.24158848848
535176070,15,4068,6,1,1,1957,1957,1,150000,129454.05703560058
535176070,15,4068,6,1,1,1957,1957,1,150000,195935.24158848848
905226130,22,4059,6,2,1,1954,1995,1,150000,129454.05703560058
905226130,22,4059,6,2,1,1954,1995,1,150000,195935.24158848848
905476160,7,4320,4,0,2,1977,1977,1,150000,129454.05703560058
905476160,7,4320,4,0,2,1977,1977,1,150000,195935.24158848848
909176170,21,6480,5,0,2,1923,1950,1,150000,129454.05703560058
909176170,21,6480,5,0,2,1923,1950,1,150000,195935.24158848848
531452210,23,3748,6,2,2,1994,1994,0,150000,129454.05703560058
531452210,23,3748,6,2,2,1994,1994,0,150000,195935.24158848848
534428060,15,3864,5,2,1,1958,1991,0,150000,129454.05703560058
534428060,15,3864,5,2,1,1958,1991,0,150000,195935.24158848848
904100090,22,6339,6,2,2,1964,1964,0,150000,129454.05703560058
904100090,22,6339,6,2,2,1964,1964,0,150000,195935.24158848848
902327040,20,4406,5,1,2,1915,1950,4,139000,122175.47516958714
902327040,20,4406,5,1,2,1915,1950,4,139000,125098.08852890307
923204150,14,4560,6,0,2,1971,1971,4,139000,122175.47516958714
923204150,14,4560,6,0,2,1971,1971,4,139000,125098.08852890307
535175030,15,4842,6,1,2,1958,1988,3,139000,122175.47516958714
535175030,15,4842,6,1,2,1958,1988,3,139000,125098.08852890307
535452100,15,4001,5,1,1,1958,1965,3,139000,122175.47516958714
535452100,15,4001,5,1,1,1958,1965,3,139000,125098.08852890307
905101490,22,3843,5,2,1,1963,1963,3,139000,122175.47516958714
905101490,22,3843,5,2,1,1963,1963,3,139000,125098.08852890307
905200220,22,3564,5,1,1,1962,1962,3,139000,122175.47516958714
905200220,22,3564,5,1,1,1962,1962,3,139000,125098.08852890307
535178060,15,3885,6,1,1,1956,1956,2,139000,122175.47516958714
535178060,15,3885,6,1,1,1956,1956,2,139000,125098.08852890307
535305030,15,3696,5,2,1,1951,1951,2,139000,122175.47516958714
535305030,15,3696,5,2,1,1951,1951,2,139000,125098.08852890307
535380140,20,5252,5,4,1,1922,1950,2,139000,122175.47516958714
535380140,20,5252,5,4,1,1922,1950,2,139000,125098.08852890307
535403010,15,3372,5,2,1,1968,1968,2,139000,122175.47516958714
535403010,15,3372,5,2,1,1968,1968,2,139000,125098.08852890307
527402090,15,2878,5,1,1,1971,2005,1,139000,122175.47516958714
527402090,15,2878,5,1,1,1971,2005,1,139000,125098.08852890307
535152060,15,3476,5,1,1,1958,1992,1,139000,122175.47516958714
535152060,15,3476,5,1,1,1958,1992,1,139000,125098.08852890307
909254150,6,3713,5,2,2,1910,2003,1,139000,122175.47516958714
909254150,6,3713,5,2,2,1910,2003,1,139000,125098.08852890307
923276180,14,2712,5,1,1,1983,1983,1,139000,122175.47516958714
923276180,14,2712,5,1,1,1983,1983,1,139000,125098.08852890307
902204120,20,4398,5,2,1,1924,1950,0,139000,122175.47516958714
902204120,20,4398,5,2,1,1924,1950,0,139000,125098.08852890307
910226060,11,4627,6,1,2,1957,1957,0,139000,122175.47516958714
910226060,11,4627,6,1,2,1957,1957,0,139000,125098.08852890307
902329030,20,5506,8,2,3,1890,2002,4,240000,233555.17864544294
902329030,20,5506,8,2,3,1890,2002,4,240000,220441.99230275734
902329030,20,5506,8,2,3,1890,2002,4,240000,263206.11503131967
907280040,5,5857,7,2,2,1997,1997,4,240000,233555.17864544294
907280040,5,5857,7,2,2,1997,1997,4,240000,220441.99230275734
907280040,5,5857,7,2,2,1997,1997,4,240000,263206.11503131967
527132090,25,4869,8,2,2,1998,1998,3,240000,233555.17864544294
527132090,25,4869,8,2,2,1998,1998,3,240000,220441.99230275734
527132090,25,4869,8,2,2,1998,1998,3,240000,263206.11503131967
914465055,14,5680,7,2,2,2004,2005,3,240000,233555.17864544294
914465055,14,5680,7,2,2,2004,2005,3,240000,220441.99230275734
914465055,14,5680,7,2,2,2004,2005,3,240000,263206.11503131967
528429070,24,5376,7,3,2,2006,2006,2,240000,233555.17864544294
528429070,24,5376,7,3,2,2006,2006,2,240000,220441.99230275734
528429070,24,5376,7,3,2,2006,2006,2,240000,263206.11503131967
534177180,17,7374,6,2,2,1974,1997,2,240000,233555.17864544294
534177180,17,7374,6,2,2,1974,1997,2,240000,220441.99230275734
534177180,17,7374,6,2,2,1974,1997,2,240000,263206.11503131967
905425125,4,5983,6,2,3,1908,1997,2,240000,233555.17864544294
905425125,4,5983,6,2,3,1908,1997,2,240000,220441.99230275734
905425125,4,5983,6,2,3,1908,1997,2,240000,263206.11503131967
907262060,5,6379,7,2,2,2003,2003,2,240000,233555.17864544294
907262060,5,6379,7,2,2,2003,2003,2,240000,220441.99230275734
907262060,5,6379,7,2,2,2003,2003,2,240000,263206.11503131967
906426195,4,5987,6,2,2,1992,1992,1,240000,233555.17864544294
906426195,4,5987,6,2,2,1992,1992,1,240000,220441.99230275734
906426195,4,5987,6,2,2,1992,1992,1,240000,263206.11503131967
907285040,5,5956,8,2,2,1995,1996,1,240000,233555.17864544294
907285040,5,5956,8,2,2,1995,1996,1,240000,220441.99230275734
907285040,5,5956,8,2,2,1995,1996,1,240000,263206.11503131967
527108020,8,5700,7,3,2,2006,2006,0,240000,233555.17864544294
527108020,8,5700,7,3,2,2006,2006,0,240000,220441.99230275734
527108020,8,5700,7,3,2,2006,2006,0,240000,263206.11503131967
902402130,20,3876,4,2,1,1910,1950,4,125500,115812.63606961921
910202060,11,3344,4,1,1,1922,2007,4,125500,115812.63606961921
532378240,22,2968,5,1,1,1967,1967,1,125500,115812.63606961921
535477180,15,2886,5,1,1,1962,1962,1,125500,115812.63606961921
527450080,2,3935,5,2,1,1973,1973,0,125500,115812.63606961921
903455090,11,3820,5,1,1,1938,1995,0,125500,115812.63606961921
903233120,3,4480,5,2,2,1930,1950,4,138400,125729.04404704146
903425110,20,4476,7,2,2,1921,1950,4,140000,121263.1192831639
903425110,20,4476,7,2,2,1921,1950,4,140000,162001.4852190602
903425110,20,4476,7,2,2,1921,1950,4,140000,144622.60857709762
903425110,20,4476,7,2,2,1921,1950,4,140000,120127.59096625698
903476030,20,4656,5,2,2,1900,1996,4,140000,121263.1192831639
903476030,20,4656,5,2,2,1900,1996,4,140000,162001.4852190602
903476030,20,4656,5,2,2,1900,1996,4,140000,144622.60857709762
903476030,20,4656,5,2,2,1900,1996,4,140000,120127.59096625698
908208020,7,3803,4,2,2,2003,2004,4,140000,121263.1192831639
908208020,7,3803,4,2,2,2003,2004,4,140000,162001.4852190602
908208020,7,3803,4,2,2,2003,2004,4,140000,144622.60857709762
908208020,7,3803,4,2,2,2003,2004,4,140000,120127.59096625698
534277090,15,4532,4,3,1,1957,1957,3,140000,121263.1192831639
534277090,15,4532,4,3,1,1957,1957,3,140000,162001.4852190602
534277090,15,4532,4,3,1,1957,1957,3,140000,144622.60857709762
534277090,15,4532,4,3,1,1957,1957,3,140000,120127.59096625698
534477110,15,4463,6,1,1,1950,2005,3,140000,121263.1192831639
534477110,15,4463,6,1,1,1950,2005,3,140000,162001.4852190602
534477110,15,4463,6,1,1,1950,2005,3,140000,144622.60857709762
534477110,15,4463,6,1,1,1950,2005,3,140000,120127.59096625698
907201220,5,3064,5,1,1,1978,1978,3,140000,121263.1192831639
907201220,5,3064,5,1,1,1978,1978,3,140000,162001.4852190602
907201220,5,3064,5,1,1,1978,1978,3,140000,144622.60857709762
907201220,5,3064,5,1,1,1978,1978,3,140000,120127.59096625698
907290210,5,2964,6,2,1,2003,2003,3,140000,121263.1192831639
907290210,5,2964,6,2,1,2003,2003,3,140000,162001.4852190602
907290210,5,2964,6,2,1,2003,2003,3,140000,144622.60857709762
907290210,5,2964,6,2,1,2003,2003,3,140000,120127.59096625698
527452150,16,3647,6,2,2,1977,1977,2,140000,121263.1192831639
527452150,16,3647,6,2,2,1977,1977,2,140000,162001.4852190602
527452150,16,3647,6,2,2,1977,1977,2,140000,144622.60857709762
527452150,16,3647,6,2,2,1977,1977,2,140000,120127.59096625698
532479020,22,4773,5,2,2,1972,1972,2,140000,121263.1192831639
532479020,22,4773,5,2,2,1972,1972,2,140000,162001.4852190602
532479020,22,4773,5,2,2,1972,1972,2,140000,144622.60857709762
532479020,22,4773,5,2,2,1972,1972,2,140000,120127.59096625698
534401190,15,3792,6,1,1,1965,1965,2,140000,121263.1192831639
534401190,15,3792,6,1,1,1965,1965,2,140000,162001.4852190602
534401190,15,3792,6,1,1,1965,1965,2,140000,144622.60857709762
534401190,15,3792,6,1,1,1965,1965,2,140000,120127.59096625698
534403260,15,3793,5,2,1,1961,1961,2,140000,121263.1192831639
534403260,15,3793,5,2,1,1961,1961,2,140000,162001.4852190602
534403260,15,3793,5,2,1,1961,1961,2,140000,144622.60857709762
534403260,15,3793,5,2,1,1961,1961,2,140000,120127.59096625698
535151160,15,4003,5,2,1,1962,1980,2,140000,121263.1192831639
535151160,15,4003,5,2,1,1962,1980,2,140000,162001.4852190602
535151160,15,4003,5,2,1,1962,1980,2,140000,144622.60857709762
535151160,15,4003,5,2,1,1962,1980,2,140000,120127.59096625698
535380050,15,4317,5,1,1,1945,1950,2,140000,121263.1192831639
535380050,15,4317,5,1,1,1945,1950,2,140000,162001.4852190602
535380050,15,4317,5,1,1,1945,1950,2,140000,144622.60857709762
535380050,15,4317,5,1,1,1945,1950,2,140000,120127.59096625698
535475020,15,4855,6,2,1,1963,1963,2,140000,121263.1192831639
535475020,15,4855,6,2,1,1963,1963,2,140000,162001.4852190602
535475020,15,4855,6,2,1,1963,1963,2,140000,144622.60857709762
535475020,15,4855,6,2,1,1963,1963,2,140000,120127.59096625698
902202090,20,4771,5,3,1,1946,1950,2,140000,121263.1192831639
902202090,20,4771,5,3,1,1946,1950,2,140000,162001.4852190602
902202090,20,4771,5,3,1,1946,1950,2,140000,144622.60857709762
902202090,20,4771,5,3,1,1946,1950,2,140000,120127.59096625698
905225040,22,4035,5,1,1,1958,1987,2,140000,121263.1192831639
905225040,22,4035,5,1,1,1958,1987,2,140000,162001.4852190602
905225040,22,4035,5,1,1,1958,1987,2,140000,144622.60857709762
905225040,22,4035,5,1,1,1958,1987,2,140000,120127.59096625698
909131170,21,4036,6,1,2,1925,1950,2,140000,121263.1192831639
909131170,21,4036,6,1,2,1925,1950,2,140000,162001.4852190602
909131170,21,4036,6,1,2,1925,1950,2,140000,144622.60857709762
909131170,21,4036,6,1,2,1925,1950,2,140000,120127.59096625698
535453150,15,3848,5,1,1,1958,1958,1,140000,121263.1192831639
535453150,15,3848,5,1,1,1958,1958,1,140000,162001.4852190602
535453150,15,3848,5,1,1,1958,1958,1,140000,144622.60857709762
535453150,15,3848,5,1,1,1958,1958,1,140000,120127.59096625698
902107050,20,3480,5,2,1,1980,1980,1,140000,121263.1192831639
902107050,20,3480,5,2,1,1980,1980,1,140000,162001.4852190602
902107050,20,3480,5,2,1,1980,1980,1,140000,144622.60857709762
902107050,20,3480,5,2,1,1980,1980,1,140000,120127.59096625698
903426010,20,3816,7,2,1,1929,1990,1,140000,121263.1192831639
903426010,20,3816,7,2,1,1929,1990,1,140000,162001.4852190602
